position,title
Q112237713,ambassador to Denmark
Q112237698,ambassador to Finland
Q112237674,ambassador to France
Q6742811,ambassador to Malaysia
Q112237710,ambassador to Norway
Q29467796,ambassador to the People's Republic of China
Q110628584,ambassador to Spain
Q112237717,ambassador to Sweden
Q91915313,ambassador to the United Kingdom
Q30592686,ambassador to the United States of America
